Partition,Average Curvature Times 1000,k,adjterm,kfix,time,num_edges,density,avg_clustering,number_of_edges
129,997.414912450968,0.997414912450968,0.0025850875490319725,0.7414912450968028,2005-08-15,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35fe20>>,0.156241653757812,0.4173731420772843,2925
130,997.3627434883788,0.9973627434883788,0.0026372565116211666,0.7362743488378833,2005-08-16,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35fd00>>,0.1914961807595748,0.4498680574422682,3585
131,997.325102459772,0.997325102459772,0.002674897540227983,0.7325102459772017,2005-08-17,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35fbe0>>,0.2491319908124566,0.4833807633629828,4664
132,997.3540112736124,0.9973540112736125,0.0026459887263875492,0.7354011273612451,2005-08-18,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35fac0>>,0.2716735217135836,0.4894281478432964,5086
133,997.295503792716,0.997295503792716,0.0027044962072839684,0.7295503792716032,2005-08-19,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f9a0>>,0.2339084450616954,0.4738785633593618,4379
134,997.292941266566,0.997292941266566,0.00270705873343402,0.729294126656598,2005-08-22,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f880>>,0.2396773676619838,0.4775223696335288,4487
135,997.2997784506708,0.9972997784506709,0.0027002215493291404,0.729977845067086,2005-08-23,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f760>>,0.2394102879119705,0.4719617873753619,4482
136,997.2427212787763,0.9972427212787763,0.002757278721223666,0.7242721278776334,2005-08-24,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f640>>,0.2285668500614283,0.471644253809471,4279
137,997.2377613057432,0.9972377613057433,0.0027622386942567356,0.7237761305743264,2005-08-25,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f520>>,0.1885583035094279,0.44915322147844,3530
138,997.2152390181928,0.9972152390181929,0.002784760981807133,0.7215239018192867,2005-08-26,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f400>>,0.2013247155600662,0.4644113098553488,3769
139,997.1997760677748,0.9971997760677748,0.002800223932225232,0.7199776067774768,2005-08-29,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f2e0>>,0.2600822605630041,0.5050846714049972,4869
140,997.249967370404,0.997249967370404,0.0027500326295960553,0.7249967370403945,2005-08-30,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f190>>,0.318839805565942,0.5313724891525415,5969
141,997.1868380115252,0.9971868380115252,0.0028131619884748105,0.718683801152519,2005-08-31,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f040>>,0.3028684365151434,0.5387543954249813,5670
142,997.2851445859148,0.9972851445859149,0.0027148554140851155,0.7285144585914884,2005-09-01,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f0d0>>,0.3652582661182629,0.5595948464801693,6838
143,997.1694351947754,0.9971694351947754,0.002830564805224589,0.7169435194775411,2005-09-02,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f220>>,0.2301159126115058,0.4772720530744888,4308
144,997.1689969806672,0.9971689969806672,0.0028310030193328117,0.7168996980667188,2005-09-06,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f370>>,0.2577853747128892,0.5041390118938848,4826
145,997.166630821735,0.997166630821735,0.002833369178265044,0.7166630821734956,2005-09-07,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f490>>,0.2624325623631216,0.5091589468396098,4913
146,997.171398107076,0.997171398107076,0.0028286018929239987,0.7171398107076001,2005-09-08,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35ffd0>>,0.2375941456118797,0.5029406408388601,4448
147,997.0962250487664,0.9970962250487664,0.0029037749512336175,0.7096225048766382,2005-09-09,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35feb0>>,0.2576251268628812,0.521569862081889,4823
148,997.1691659436832,0.9971691659436832,0.002830834056316789,0.7169165943683211,2005-09-12,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35fd90>>,0.2471021847123551,0.5022074394400606,4626
149,997.2290049515506,0.9972290049515505,0.002770995048449465,0.7229004951550535,2005-09-13,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35fc70>>,0.3168099994658405,0.5398159977015419,5931
150,997.1418181414634,0.9971418181414634,0.0028581818585365903,0.714181814146341,2005-09-14,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35fb50>>,0.2571977992628599,0.5118945284377548,4815
151,997.19885222572,0.99719885222572,0.0028011477742799773,0.7198852225720023,2005-09-15,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35fa30>>,0.2565033919128252,0.5113450199831455,4802
152,997.1141235634508,0.9971141235634507,0.0028858764365492506,0.7114123563450749,2005-09-16,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f910>>,0.2329469579616473,0.4992741609102462,4361
153,997.2044509958628,0.9972044509958627,0.0027955490041372544,0.7204450995862746,2005-09-19,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f7f0>>,0.3288820041664441,0.5621765481023735,6157
154,997.2620573445456,0.9972620573445456,0.0027379426554543507,0.7262057344545649,2005-09-20,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f6d0>>,0.3844345921692217,0.5924246743824537,7197
155,997.1753700013091,0.9971753700013092,0.0028246299986908197,0.717537000130918,2005-09-21,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f5b0>>,0.3672346562683617,0.5958486632577592,6875
156,997.3626487959136,0.9973626487959136,0.002637351204086369,0.7362648795913631,2005-09-22,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35fb80>>,0.4325623631216281,0.6043709577912976,8098
157,997.2215113454944,0.9972215113454944,0.0027784886545055842,0.7221511345494416,2005-09-23,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35fca0>>,0.3801079002190053,0.5837011807975321,7116
158,997.1625172609738,0.9971625172609738,0.002837482739026176,0.7162517260973824,2005-09-26,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f070>>,0.3429838149671492,0.5761385880682489,6421
159,997.159075545621,0.997159075545621,0.0028409244543790013,0.7159075545620999,2005-09-27,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f5e0>>,0.3325677047166284,0.5575470013194035,6226
160,997.1709763412516,0.9971709763412516,0.0028290236587483752,0.7170976341251625,2005-09-28,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f1c0>>,0.3131242989156562,0.5532616695951489,5862
161,997.1519613654086,0.9971519613654086,0.0028480386345913766,0.7151961365408623,2005-09-29,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f3d0>>,0.3121628118156081,0.5580404973855958,5844
162,997.2037302654708,0.9972037302654708,0.0027962697345291776,0.7203730265470822,2005-09-30,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35fdc0>>,0.3060199775653009,0.5509784378753975,5729
163,997.1985887298046,0.9971985887298046,0.0028014112701953975,0.7198588729804603,2005-10-03,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f550>>,0.2976870893648843,0.5451631800268149,5573
164,997.1630870961418,0.9971630870961418,0.0028369129038582352,0.7163087096141765,2005-10-04,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f6a0>>,0.2259494685112974,0.4855131607287996,4230
165,997.2781544618103,0.9972781544618103,0.00272184553818966,0.727815446181034,2005-10-05,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35fb20>>,0.3361465733668073,0.5566298499740995,6293
166,997.2880224810496,0.9972880224810495,0.0027119775189504702,0.728802248104953,2005-10-06,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f7c0>>,0.3090112707654505,0.5377075489381842,5785
167,997.3509378165694,0.9973509378165694,0.0026490621834306394,0.7350937816569361,2005-10-07,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f9d0>>,0.2241867421612093,0.4665864082690878,4197
168,997.263710759609,0.997263710759609,0.0027362892403910433,0.7263710759608957,2005-10-10,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35fe80>>,0.2580524544629026,0.4960389178980422,4831
169,997.3691596152216,0.9973691596152217,0.0026308403847783435,0.7369159615221657,2005-10-11,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35fdf0>>,0.3164895037658244,0.5245797878902692,5925
170,997.4019661944756,0.9974019661944755,0.00259803380552448,0.740196619447552,2005-10-12,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f670>>,0.2266438758613322,0.4560767658805608,4243
171,997.4729705473784,0.9974729705473784,0.002527029452621621,0.7472970547378379,2005-10-13,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35fcd0>>,0.1849794348592489,0.4238324567710222,3463
172,997.4024814178636,0.9974024814178636,0.0025975185821364155,0.7402481417863584,2005-10-14,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35fe50>>,0.1921371721596068,0.429697225182034,3597
173,997.4353415361572,0.9974353415361572,0.002564658463842795,0.7435341536157205,2005-10-17,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f250>>,0.2824635436141232,0.4930369422903941,5288
174,997.3407391580524,0.9973407391580524,0.002659260841947564,0.7340739158052436,2005-10-18,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f8b0>>,0.2582661182629133,0.4795979927036422,4835
175,997.3016958457296,0.9973016958457296,0.0026983041542704145,0.7301695845729586,2005-10-19,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f160>>,0.2928262379146413,0.5071149957076021,5482
176,997.342422203121,0.9973424222031211,0.0026575777968789183,0.7342422203121082,2005-10-20,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f4c0>>,0.3474707547673735,0.5372016153589028,6505
177,997.315217368894,0.997315217368894,0.002684782631106053,0.7315217368893947,2005-10-21,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35ff10>>,0.3251963036162598,0.5314632631987555,6088
178,997.25453314009,0.9972545331400899,0.002745466859910062,0.7254533140089938,2005-10-24,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f3a0>>,0.3010522942150526,0.5254527199175831,5636
179,997.31903343335,0.99731903343335,0.002680966566649956,0.7319033433350044,2005-10-25,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35fd60>>,0.3400459377170023,0.5326138553958266,6366
180,997.3651068165924,0.9973651068165924,0.002634893183407594,0.7365106816592406,2005-10-26,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f610>>,0.3504620479675231,0.5313027295804619,6561
181,997.3865900744344,0.9973865900744344,0.0026134099255655796,0.738659007443442,2005-10-27,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f0a0>>,0.3678756476683937,0.5387105139334608,6887
182,997.2494126710528,0.9972494126710528,0.002750587328947174,0.7249412671052826,2005-10-28,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35fa60>>,0.3381229635169061,0.5314887059831933,6330
183,997.621971560332,0.9976219715603319,0.002378028439668056,0.7621971560331944,2005-10-31,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35fc10>>,0.5145024304257251,0.6171962516874558,9632
184,997.4928025322624,0.9974928025322625,0.002507197467737532,0.7492802532262468,2005-11-01,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f340>>,0.4695796164734789,0.5939415409654358,8791
185,997.477554272302,0.997477554272302,0.0025224457276979972,0.7477554272302003,2005-11-02,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35fa00>>,0.4699535281234976,0.5974426510449008,8798
186,997.4515282299592,0.9974515282299592,0.0025484717700408055,0.7451528229959195,2005-11-03,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f430>>,0.4598579135729929,0.5951053602529474,8609
187,997.5160309652816,0.9975160309652816,0.0024839690347183696,0.751603096528163,2005-11-04,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35fd30>>,0.4741733881737087,0.6015116575814496,8877
188,997.6963225160712,0.9976963225160712,0.00230367748392879,0.769632251607121,2005-11-07,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35faf0>>,0.5400886704770045,0.6305601598699703,10111
189,997.7328916827556,0.9977328916827556,0.002267108317244415,0.7732891682755585,2005-11-08,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f580>>,0.5543507291277175,0.6392517901640118,10378
190,997.6513865116348,0.9976513865116348,0.0023486134883652365,0.7651386511634763,2005-11-09,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f940>>,0.5185086266759255,0.6212892835726039,9707
191,997.4357798994336,0.9974357798994335,0.00256422010056645,0.743577989943355,2005-11-10,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35fc40>>,0.4131723732706586,0.5717251515565686,7735
192,997.3080620884402,0.9973080620884403,0.0026919379115597497,0.730806208844025,2005-11-11,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35fbb0>>,0.3581539447679077,0.555082283406429,6705
193,997.2925881672228,0.9972925881672228,0.002707411832777229,0.7292588167222771,2005-11-14,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f2b0>>,0.3512632872175631,0.5526588105327694,6576
194,997.4359253922364,0.9974359253922365,0.0025640746077635335,0.7435925392236467,2005-11-15,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f130>>,0.3981090753699055,0.5635461704125996,7453
195,997.4923926956512,0.9974923926956513,0.0025076073043487357,0.7492392695651264,2005-11-16,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f850>>,0.4194754553709737,0.571282631799099,7853
196,997.4167794806948,0.9974167794806948,0.0025832205193051516,0.7416779480694848,2005-11-17,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35ffa0>>,0.3791464131189573,0.56892894335147,7098
197,997.2847771558409,0.9972847771558409,0.0027152228441591486,0.7284777155840851,2005-11-18,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x11d35f790>>,0.2894076171144704,0.5078144987903643,5418
